,snr,total_mass,luminosity_distance
3711,19,92,1681.1775967370556
3712,19,93,1685.8575056416942
3713,19,94,1690.2648667886012
3714,19,95,1694.414723698042
3715,19,96,1698.3227817865165
3716,19,97,1702.005362098877
3717,19,98,1705.4793539682692
3718,19,99,1708.7621667372046
3719,19,100,1711.8716806745583
3720,19,101,1714.8261972246555
3721,19,102,1717.644388724172
3722,19,103,1720.3452477238768
3723,19,104,1722.9480360510656
3724,19,105,1725.4722337485114
3725,19,106,1727.937488024062
3726,19,107,1730.3635623443251
3727,19,108,1732.7702858028981
3728,19,109,1735.1775028928207
3729,19,110,1737.6050238089592
3730,19,111,1740.0725754039108
3731,19,112,1742.5997529175825
3732,19,113,1745.2059725967565
3733,19,114,1747.910425317356
3734,19,115,1750.7320313176936
3735,19,116,1753.6893961467442
3736,19,117,1756.800767926418
3737,19,118,1760.0839960222586
3738,19,119,1763.55649121152
3739,19,120,1767.2351874322803
3740,19,121,1771.1365051917853
3741,19,122,1775.2763167061896
3742,19,123,1779.669912838787
3743,19,124,1784.331971896582
3744,19,125,1789.2765303404556
3745,19,126,1794.516955456863
3746,19,127,1800.0659200334828
3747,19,128,1805.9353790748717
3748,19,129,1812.1365485877652
3749,19,130,1818.679886459762
3750,19,131,1825.5750754485655
3751,19,132,1832.8310082933178
3752,19,133,1840.455774952913
3753,19,134,1848.4566519705795
3754,19,135,1856.8400939581384
3755,19,136,1865.6117271872358
3756,19,137,1874.7763452696795
3757,19,138,1884.33790690312
3758,19,139,1894.299535653424
3759,19,140,1904.6635217393948
3760,19,141,1915.4313257813635
3761,19,142,1926.6035844694813
3762,19,143,1938.1801181039846
3763,19,144,1950.159939954787
3764,19,145,1962.5412673838607
3765,19,146,1975.3215346702664
3766,19,147,1988.4974074739712
3767,19,148,2002.0647988712512
3768,19,149,2016.0188868918174
3769,19,150,2030.3541334845404
3770,19,151,2045.064304836515
3771,19,152,2060.14249296808
3772,19,153,2075.5811385241577
3773,19,154,2091.3720546809004
3774,19,155,2107.5064520851456
3775,19,156,2123.974964743101
3776,19,157,2140.7676767739413
3777,19,158,2157.874149943258
3778,19,159,2175.283451891168
3779,19,160,2192.9841849697873
3780,19,161,2210.9645156050783
3781,19,162,2229.212204098322
3782,19,163,2247.7146347834987
3783,19,164,2266.4588464574185
3784,19,165,2285.431563001022
3785,19,166,2304.6192241112444
3786,19,167,2324.0080160646494
3787,19,168,2343.5839024357933
3788,19,169,2363.3326546950743
3789,19,170,2383.2398826132453
3790,19,171,2403.2910644016406
3791,19,172,2423.4715765200644
3792,19,173,2443.7667230864968
3793,19,174,2464.161764825685
3794,19,175,2484.6419474964264
3795,19,176,2505.1925297403536
3796,19,177,2525.79881029786
3797,19,178,2546.4461545402173
3798,19,179,2567.120020269682
3799,19,180,2587.8059827430543
3800,19,181,2608.489758877055
3801,19,182,2629.1572305973336
3802,19,183,2649.794467296254
3803,19,184,2670.387747367874
3804,19,185,2690.923578791899
3805,19,186,2711.3887187416262
3806,19,187,2731.770192194283
3807,19,188,2752.05530952539
3808,19,189,2772.231683071982
3809,19,190,2792.287242652668
3810,19,191,2812.210250035672
3811,19,192,2831.989312349037
3812,19,193,2851.6133944301478
3813,19,194,2871.071830114519
3814,19,195,2890.3543324667967
3815,19,196,2909.451002959465
3816,19,197,2928.352339607378
3817,19,198,2947.0492440689163
3818,19,199,2965.533027726636
3819,19,200,2983.7954167629805
3820,20,10,984.7034459242337
3821,20,11,979.0763245060199
3822,20,12,974.2277232904655
3823,20,13,970.1527651934451
3824,20,14,966.8454700222527
3825,20,15,964.2987629854077
3826,20,16,962.5044856446198
3827,20,17,961.4534093038278
3828,20,18,961.1352508231108
3829,20,19,961.5386908390232
3830,20,20,962.6513943657077
3831,20,21,964.460033745076
3832,20,22,966.9503139068394
3833,20,23,970.1069998932569
3834,20,24,973.913946596648
3835,20,25,978.3541306511278
3836,20,26,983.4096844138077
3837,20,27,989.0619319645331
3838,20,28,995.2914270470426
3839,20,29,1002.0779928687697
3840,20,30,1009.4007636705837
3841,20,31,1017.2382279723726
3842,20,32,1025.568273395431
3843,20,33,1034.3682329574349
3844,20,34,1043.6149327306794
3845,20,35,1053.2847407512443
3846,20,36,1063.3536170605962
3847,20,37,1073.7971647596237
3848,20,38,1084.5906819498782
3849,20,39,1095.709214434896
3850,20,40,1107.1276090511096
3851,20,41,1118.8205674960157
3852,20,42,1130.76270051892
3853,20,43,1142.9285823385092
3854,20,44,1155.2928051497574
3855,20,45,1167.8300335825015
3856,20,46,1180.5150589736527
3857,20,47,1193.32285331438
3858,20,48,1206.2286227352956
3859,20,49,1219.2078603926725
3860,20,50,1232.236398620087
3861,20,51,1245.2904602124581
3862,20,52,1258.346708710593
3863,20,53,1271.3822975574633
3864,20,54,1284.3749180002199
3865,20,55,1297.3028456154489
3866,20,56,1310.1449853385564
3867,20,57,1322.8809148823589
3868,20,58,1335.4909264348678
3869,20,59,1347.9560665297226
3870,20,60,1360.2581739895663
3871,20,61,1372.3799158463846
3872,20,62,1384.3048211494518
3873,20,63,1396.0173125773558
3874,20,64,1407.5027357762071
3875,20,65,1418.7473863534467
3876,20,66,1429.7385344623017
3877,20,67,1440.4644469194957
3878,20,68,1450.9144068055618
3879,20,69,1461.0787305040205
3880,20,70,1470.948782143169
3881,20,71,1480.5169854115704
3882,20,72,1489.7768327254112
3883,20,73,1498.7228917339403
3884,20,74,1507.3508091558217
3885,20,75,1515.657311947812
3886,20,76,1523.6402058134295
3887,20,77,1531.2983710676874
3888,20,78,1538.631755880517
3889,20,79,1545.6413669295566
3890,20,80,1552.329257499075
3891,20,81,1558.6985130697212
3892,20,82,1564.753234449899
3893,20,83,1570.4985185068783
3894,20,84,1575.940436561109
3895,20,85,1581.086010514821
3896,20,86,1585.9431867903465
3897,20,87,1590.5208081608923
3898,20,88,1594.8285835602358
3899,20,89,1598.8770559646475
3900,20,90,1602.6775684433442
3901,20,91,1606.2422284799625
3902,20,92,1609.583870670243
3903,20,93,1612.7160179060193
3904,20,94,1615.652841157989
3905,20,95,1618.4091179738866
3906,20,96,1621.0001898105447
3907,20,97,1623.4419183207876
3908,20,98,1625.7506407185608
3909,20,99,1627.9431243464935
3910,20,100,1630.0365205716898
3911,20,101,1632.0483181363356
3912,20,102,1633.9962960897685
3913,20,103,1635.8984764289555
3914,20,104,1637.7730765738222
3915,20,105,1639.6384618029422
3916,20,106,1641.513097774425
3917,20,107,1643.4155032547612
3918,20,108,1645.3642031769323
3919,20,109,1647.3776821466945
3920,20,110,1649.474338513626
3921,20,111,1651.6724391203536
3922,20,112,1653.9900748405344
3923,20,113,1656.4451170125303
3924,20,114,1659.0551748718954
3925,20,115,1661.8375540821253
3926,20,116,1664.8092164584684
3927,20,117,1667.986740975306
3928,20,118,1671.3862861429825
3929,20,119,1675.0235538349325
3930,20,120,1678.9137546408754
3931,20,121,1683.0715748167393
3932,20,122,1687.5111448963569
3933,20,123,1692.246010024974
3934,20,124,1697.2891020682314
3935,20,125,1702.6527135453848
3936,20,126,1708.348473429256
3937,20,127,1714.3873248499208
3938,20,128,1720.7795047330567
3939,20,129,1727.5345253983264
3940,20,130,1734.661158137215
3941,20,131,1742.1674187838912
3942,20,132,1750.060555287184
3943,20,133,1758.347037285806
3944,20,134,1767.032547683691
3945,20,135,1776.1219762165915
3946,20,136,1785.619414995677
3947,20,137,1795.5281560092744
3948,20,138,1805.8506905576544
3949,20,139,1816.5887105921734
3950,20,140,1827.7431119242094
3951,20,141,1839.3139992656215
3952,20,142,1851.300693057471
3953,20,143,1863.701738040004
3954,20,144,1876.5149135127556
3955,20,145,1889.7372452301113
3956,20,146,1903.3650188736017
3957,20,147,1917.393795040171
3958,20,148,1931.8184256810473
3959,20,149,1946.6330719245843
3960,20,150,1961.8312232130186
3961,20,151,1977.405717681175
3962,20,152,1993.348763703107
3963,20,153,2009.6519625311491
3964,20,154,2026.306331949882
3965,20,155,2043.3023308669751
3966,20,156,2060.629884761348
3967,20,157,2078.278411908692
3968,20,158,2096.236850303942
3969,20,159,2114.493685199995
3970,20,160,2133.036977181993
3971,20,161,2151.8543906969558
3972,20,162,2170.9332229588467
3973,20,163,2190.260433149958
3974,20,164,2209.822671840582
3975,20,165,2229.606310549804
3976,20,166,2249.597471371914
3977,20,167,2269.7820565943257
3978,20,168,2290.145778234491
3979,20,169,2310.6741874255226
3980,20,170,2331.3527035820457
3981,20,171,2352.1666432798997
3982,20,172,2373.1012487860608
3983,20,173,2394.1417161772
3984,20,174,2415.2732229881785
3985,20,175,2436.480955334254
3986,20,176,2457.7501344537236
3987,20,177,2479.0660426206096
3988,20,178,2500.4140483797323
3989,20,179,2521.7796310597655
3990,20,180,2543.148404522834
3991,20,181,2564.5061401122052
3992,20,182,2585.838788762951
3993,20,183,2607.132502243418
3994,20,184,2628.3736534985765
3995,20,185,2649.5488560694844
3996,20,186,2670.6449825661466
3997,20,187,2691.649182174265
3998,20,188,2712.5488971793493
3999,20,189,2733.331878494834
4000,20,190,2753.986200183668
4001,20,191,2774.5002729658845
4002,20,192,2794.86285670759
4003,20,193,2815.0630718894417
4004,20,194,2835.090410055514
4005,20,195,2854.9347432461004
4006,20,196,2874.586332420565
4007,20,197,2894.0358348786426
4008,20,198,2913.2743106912303
4009,20,199,2932.2932281536714
4010,20,200,2951.0844682769484
